Channel State,Experiment Time (minutes),State Time (samples),
strand,164,506382
strand,165,431852
strand,166,363521
strand,167,347113
strand,168,353162
strand,169,375791
strand,170,227417
strand,171,407878
strand,172,305932
strand,173,645448
strand,174,452904
strand,175,345624
strand,176,283113
strand,177,592367
strand,178,357922
strand,179,311798
strand,180,519585
strand,181,417248
strand,182,370847
strand,183,543219
strand,184,364334
strand,185,497629
strand,186,413102
strand,187,444367
strand,188,643282
strand,189,373143
strand,190,311246
strand,191,493019
strand,192,490736
strand,193,280339
strand,194,391332
strand,195,529691
strand,196,435220
strand,197,485682
strand,198,381619
strand,199,458593
strand,200,250811
strand,201,465870
strand,202,380398
strand,203,545720
strand,204,490002
strand,205,296415
strand,206,369954
strand,207,501791
strand,208,373045
strand,209,349601
strand,210,250867
strand,211,256972
strand,212,398112
strand,213,262257
strand,214,522243
strand,215,229263
strand,216,278845
strand,217,482039
strand,218,381724
strand,219,405109
strand,220,399267
strand,221,516646
strand,222,393614
strand,223,432393
strand,224,300824
strand,225,464705
strand,226,485301
strand,227,263972
strand,228,448684
strand,229,327311
strand,230,210600
strand,231,389234
strand,232,250700
strand,233,323640
strand,234,447796
strand,235,322230
strand,236,400435
strand,237,288762
strand,238,434876
strand,239,189894
strand,240,381145
strand,241,394100
strand,242,210772
strand,243,425674
strand,244,332334
strand,245,231862
strand,246,283380
strand,247,386814
strand,248,219697
strand,249,340513
strand,250,316515
strand,251,341263
strand,252,326009
strand,253,327274
strand,254,210459
strand,255,348583
strand,256,233914
strand,257,340337
strand,258,258330
strand,259,349807
strand,260,226289
strand,261,359221
strand,262,435683
strand,263,543453
strand,264,284378
strand,265,486767
strand,266,234708
strand,267,379494
strand,268,318245
strand,269,379277
strand,270,184095
strand,271,373806
strand,272,359081
strand,273,308617
strand,274,466984
strand,275,361864
strand,276,449072
strand,277,407921
strand,278,305589
strand,279,289481
strand,280,300911
strand,281,411630
strand,282,341312
strand,283,462669
strand,284,223465
strand,285,420891
strand,286,363738
strand,287,373226
strand,288,309625
strand,289,259968
strand,290,217494
strand,291,559120
strand,292,422493
strand,293,308410
strand,294,245381
strand,295,158567
strand,296,275299
strand,297,229538
strand,298,215163
strand,299,329224
strand,300,299324
strand,301,252850
strand,302,206569
strand,303,322771
strand,304,323468
strand,305,205946
strand,306,401174
strand,307,264665
strand,308,263625
strand,309,173143
strand,310,306275
strand,311,313319
strand,312,375052
strand,313,327953
strand,314,163058
strand,315,333920
strand,316,428570
strand,317,167685
strand,318,351390
strand,319,301982
strand,320,230907
strand,321,357901
strand,322,293998
strand,323,235832
strand,324,233064
strand,325,223422
strand,326,314041
strand,327,347468
strand,328,209275
strand,329,282514
strand,330,258557
strand,331,199063
strand,332,415421
strand,333,351785
strand,334,300167
strand,335,351384
strand,336,308368
strand,337,203924
strand,338,271456
strand,339,368508
strand,340,391761
strand,341,471148
strand,342,256443
strand,343,263855
strand,344,118291
strand,345,125548
strand,346,293417
strand,347,291778
strand,348,237577
strand,349,303728
strand,350,360795
strand,351,488976
strand,352,186081
strand,353,164923
strand,354,246050
strand,355,329422
strand,356,179906
strand,357,247824
strand,358,225298
strand,359,246141
strand,360,340533
strand,361,229815
strand,362,188070
strand,363,248547
strand,364,188029
strand,365,215424
strand,366,545139
strand,367,279542
strand,368,218322
strand,369,316009
strand,370,405149
strand,371,243292
strand,372,277407
strand,373,236585
strand,374,197973
strand,375,342428
strand,376,268996
strand,377,306315
strand,378,332221
strand,379,351189
strand,380,351463
strand,381,160286
strand,382,399112
strand,383,201992
strand,384,321752
strand,385,209208
strand,386,288802
strand,387,161673
strand,388,287640
strand,389,229236
strand,390,181542
strand,391,132804
strand,392,190220
strand,393,318977
strand,394,137952
strand,395,287180
strand,396,278134
strand,397,283384
strand,398,139231
strand,399,69883
strand,400,118791
strand,401,202743
strand,402,166785
strand,403,289655
strand,404,393033
strand,405,127500
strand,406,189916
strand,407,171069
strand,408,163271
strand,409,194492
strand,410,225670
strand,411,150413
strand,412,121821
strand,413,123180
strand,414,226633
strand,415,194694
strand,416,104766
strand,417,123383
strand,418,142504
strand,419,146713
strand,420,204151
strand,421,71188
strand,422,114390
strand,423,136284
strand,424,158191
strand,425,235656
strand,426,189663
strand,427,181583
strand,428,88633
strand,429,231742
strand,430,200594
strand,431,116934
strand,432,408742
strand,433,234716
strand,434,236458
strand,435,416443
strand,436,149582
strand,437,249391
strand,438,270627
strand,439,199260
strand,440,201045
strand,441,273781
strand,442,197835
strand,443,273681
strand,444,178357
strand,445,150044
strand,446,129533
strand,447,151941
strand,448,106940
strand,449,121981
strand,450,276981
strand,451,183842
strand,452,168108
strand,453,182434
strand,454,182832
strand,455,303257
strand,456,437806
strand,457,167786
strand,458,290953
strand,459,144169
strand,460,220979
strand,461,338526
strand,462,142805
strand,463,272899
strand,464,278217
strand,465,199626
strand,466,125411
strand,467,270386
strand,468,129411
strand,469,72601
strand,470,344410
strand,471,257220
strand,472,122760
strand,473,252476
strand,474,176236
strand,475,234816
strand,476,125925
strand,477,174859
strand,478,306508
strand,479,227624
strand,480,144883
strand,481,122932
strand,482,183248
strand,483,155420
strand,484,123146
strand,485,312756
strand,486,204427
strand,487,221977
strand,488,141545
strand,489,299010
strand,490,189920
strand,491,184009
strand,492,211933
strand,493,286745
strand,494,103804
strand,495,379287
strand,496,80900
strand,497,226890
strand,498,88626
strand,499,123888
strand,500,134156
strand,501,106800
strand,502,282012
strand,503,144984
strand,504,162913
strand,505,256258
strand,506,204310
strand,507,218352
strand,508,61554
strand,509,270640
strand,510,92029
strand,511,117405
strand,512,206913
strand,513,165852
strand,514,269087
strand,515,101221
strand,516,179713
strand,517,154371
strand,518,274625
strand,519,179600
strand,520,169942
strand,521,218993
strand,522,83712
strand,523,266032
strand,524,200065
strand,525,227753
strand,526,177771
strand,527,212368
strand,528,222864
strand,529,169210
strand,530,336906
strand,531,123318
strand,532,249150
strand,533,226236
strand,534,73758
strand,535,42318
strand,536,118059
strand,537,286779
strand,538,209865
strand,539,126748
strand,540,110834
strand,541,113066
strand,542,100857
strand,543,70234
strand,544,74386
strand,545,51043
strand,546,117248
strand,547,171054
strand,548,144021
strand,549,89510
strand,550,332556
strand,551,199258
strand,552,198163
strand,553,233556
strand,554,106074
strand,555,314942
strand,556,95888
strand,557,90019
strand,558,145896
strand,559,207440
strand,560,210507
strand,561,177605
strand,562,60376
strand,563,45715
strand,564,268448
strand,565,135858
strand,566,229785
strand,567,235158
strand,568,96825
strand,569,165783
strand,570,258928
strand,571,97142
strand,572,183831
strand,573,114047
strand,574,73024
strand,575,161846
strand,576,157293
strand,577,264113
strand,578,75947
strand,579,85905
strand,580,262597
strand,581,201091
strand,582,161723
strand,583,167752
strand,584,172381
strand,585,182922
strand,586,147281
strand,587,76886
strand,588,149687
strand,589,181192
strand,590,209567
strand,591,70658
strand,592,21914
strand,593,159591
strand,594,98664
strand,595,284602
strand,596,206934
strand,597,100711
strand,598,87296
strand,599,143824
strand,600,80318
strand,601,60908
strand,602,108392
strand,603,116339
strand,604,54232
strand,605,122769
strand,606,86450
strand,607,112148
strand,608,97830
strand,609,64276
strand,610,50959
strand,611,119849
strand,612,141401
strand,613,103818
strand,614,74978
strand,615,173469
strand,616,118215
strand,617,145838
strand,618,106612
strand,619,67297
strand,620,100133
strand,621,255734
strand,622,193868
strand,623,146365
strand,624,170266
strand,625,35828
strand,626,147985
strand,627,78891
strand,628,82877
strand,629,72834
strand,630,104140
strand,631,238481
strand,632,54914
strand,633,153963
strand,634,89420
strand,635,193152
strand,636,84503
strand,637,162611
strand,638,56218
strand,639,67303
strand,640,53810
strand,641,112741
strand,642,82347
strand,643,79701
strand,644,87124
strand,645,104933
strand,646,70329
strand,647,138440
strand,648,59487
strand,649,24931
strand,650,75030
strand,651,83954
strand,652,110992
strand,653,66102
strand,654,87778
strand,655,104621
strand,656,67606
strand,657,67185
strand,658,51443
strand,659,51146
strand,660,2324
strand,661,39612
strand,662,15678
strand,663,156052
strand,664,53530
strand,665,29490
strand,666,42583
strand,667,10597
strand,668,59696
strand,669,2155
strand,670,35335
strand,671,7819
strand,672,3329
strand,673,0
strand,674,76351
strand,675,35822
strand,676,4462
strand,677,2988
strand,678,0
strand,679,13427
strand,680,19835
strand,681,3084
strand,682,7484
strand,683,24951
strand,684,5260
strand,685,0
strand,686,0
strand,687,0
strand,688,6330
strand,689,0
strand,690,4445
strand,691,0
strand,692,0
strand,693,21841
strand,694,22936
strand,695,64011
strand,696,27397
strand,697,66061
strand,698,3215
strand,699,0
strand,700,41324
strand,701,3641
strand,702,0
strand,703,6163
strand,704,109120
strand,705,5140
strand,706,0
strand,707,0
strand,708,0
strand,709,5076
strand,710,0
strand,711,16045
strand,712,7532
strand,713,0
strand,714,10193
strand,715,0
strand,716,5122
strand,717,8319
strand,718,0
strand,719,0
strand,720,0
strand,721,0
strand,722,0
strand,723,0
strand,724,0
strand,725,0
strand,726,0
strand,727,0
strand,728,0
strand,729,0
strand,730,18854
strand,731,0
strand,732,0
strand,733,0
strand,734,0
strand,735,0
strand,736,0
strand,737,0
strand,738,0
strand,739,0
strand,740,0
strand,741,0
strand,742,0
strand,743,0
strand,744,0
strand,745,0
strand,746,0
strand,747,0
strand,748,0
strand,749,0
strand,750,0
strand,751,0
strand,752,0
strand,753,0
strand,754,0
strand,755,0
strand,756,0
strand,757,0
strand,758,0
strand,759,0
strand,760,0
strand,761,0
strand,762,0
strand,763,0
strand,764,0
strand,765,0
strand,766,0
strand,767,0
strand,768,0
strand,769,0
strand,770,0
strand,771,0
strand,772,0
strand,773,0
strand,774,0
strand,775,0
strand,776,0
strand,777,0
strand,778,0
strand,779,0
strand,780,0
strand,781,0
strand,782,0
strand,783,0
strand,784,0
strand,785,0
strand,786,0
strand,787,0
strand,788,0
strand,789,0
strand,790,0
strand,791,0
strand,792,0
strand,793,0
strand,794,0
strand,795,0
strand,796,0
strand,797,0
strand,798,0
strand,799,0
strand,800,0
strand,801,0
strand,802,0
strand,803,0
strand,804,0
strand,805,0
strand,806,0
strand,807,0
strand,808,0
strand,809,0
strand,810,0
strand,811,0
strand,812,0
strand,813,0
strand,814,0
strand,815,0
strand,816,0
strand,817,0
strand,818,0
strand,819,0
strand,820,0
strand,821,0
strand,822,0
strand,823,0
strand,824,0
strand,825,0
strand,826,0
strand,827,0
strand,828,0
strand,829,0
strand,830,0
strand,831,0
strand,832,0
strand,833,0
strand,834,0
strand,835,0
strand,836,0
strand,837,0
strand,838,0
strand,839,0
strand,840,0
strand,841,0
strand,842,0
strand,843,0
strand,844,0
strand,845,0
strand,846,0
strand,847,0
strand,848,0
strand,849,0
strand,850,0
strand,851,0
strand,852,0
strand,853,0
strand,854,0
strand,855,0
strand,856,0
strand,857,0
strand,858,0
strand,859,0
strand,860,0
strand,861,0
strand,862,0
strand,863,0
strand,864,0
strand,865,0
strand,866,0
strand,867,0
strand,868,0
strand,869,0
strand,870,0
strand,871,0
strand,872,0
strand,873,0
strand,874,0
strand,875,0
strand,876,0
strand,877,0
strand,878,0
strand,879,0
strand,880,0
strand,881,0
strand,882,0
strand,883,0
strand,884,0
strand,885,0
strand,886,0
strand,887,0
strand,888,0
strand,889,0
strand,890,0
strand,891,0
strand,892,0
strand,893,0
strand,894,0
strand,895,0
strand,896,0
strand,897,0
strand,898,0
strand,899,0
strand,900,0
strand,901,0
strand,902,0
strand,903,0
strand,904,0
strand,905,0
strand,906,0
strand,907,0
strand,908,0
strand,909,0
strand,910,0
strand,911,0
strand,912,0
strand,913,0
strand,914,0
strand,915,0
strand,916,0
strand,917,0
strand,918,0
strand,919,0
strand,920,0
strand,921,0
strand,922,0
strand,923,0
strand,924,0
strand,925,0
strand,926,0
strand,927,0
strand,928,0
strand,929,0
strand,930,0
strand,931,0
strand,932,0
strand,933,0
strand,934,0
strand,935,0
strand,936,0
strand,937,0
strand,938,0
strand,939,0
strand,940,0
strand,941,0
strand,942,0
strand,943,0
strand,944,0
strand,945,0
strand,946,0
strand,947,0
strand,948,0
strand,949,0
strand,950,0
strand,951,0
strand,952,0
strand,953,0
strand,954,0
strand,955,0
strand,956,0
strand,957,0
strand,958,0
strand,959,0
strand,960,0
strand,961,0
strand,962,0
strand,963,0
strand,964,0
strand,965,0
strand,966,0
strand,967,0
strand,968,0
strand,969,0
strand,970,0
strand,971,0
strand,972,0
strand,973,0
strand,974,0
strand,975,0
strand,976,0
strand,977,0
strand,978,0
strand,979,0
strand,980,0
strand,981,0
strand,982,0
strand,983,0
strand,984,0
strand,985,0
strand,986,0
strand,987,0
strand,988,0
strand,989,0
strand,990,0
strand,991,0
strand,992,0
strand,993,0
strand,994,0
strand,995,0
strand,996,0
strand,997,0
strand,998,0
strand,999,0
strand,1000,0
strand,1001,0
strand,1002,0
strand,1003,0
strand,1004,0
strand,1005,0
strand,1006,0
strand,1007,0
strand,1008,0
strand,1009,0
strand,1010,0
strand,1011,0
strand,1012,0
strand,1013,0
strand,1014,0
strand,1015,0
strand,1016,0
strand,1017,0
strand,1018,0
strand,1019,0
strand,1020,0
strand,1021,0
strand,1022,0
strand,1023,0
strand,1024,0
strand,1025,0
strand,1026,0
strand,1027,0
strand,1028,0
strand,1029,0
strand,1030,0
strand,1031,0
strand,1032,0
strand,1033,0
strand,1034,0
strand,1035,0
strand,1036,0
strand,1037,0
strand,1038,0
strand,1039,0
strand,1040,0
strand,1041,0
strand,1042,0
strand,1043,0
strand,1044,0
strand,1045,0
strand,1046,0
strand,1047,0
strand,1048,0
strand,1049,0
strand,1050,0
strand,1051,0
strand,1052,0
strand,1053,0
strand,1054,0
strand,1055,0
strand,1056,0
strand,1057,0
strand,1058,0
strand,1059,0
strand,1060,0
strand,1061,0
strand,1062,0
strand,1063,0
strand,1064,0
strand,1065,0
strand,1066,0
strand,1067,0
strand,1068,0
strand,1069,0
strand,1070,0
strand,1071,0
strand,1072,0
strand,1073,0
strand,1074,0
strand,1075,0
strand,1076,0
strand,1077,0
strand,1078,0
strand,1079,0
strand,1080,0
strand,1081,0
strand,1082,0
strand,1083,0
strand,1084,0
strand,1085,0
strand,1086,0
strand,1087,0
strand,1088,0
strand,1089,0
strand,1090,0
strand,1091,0
strand,1092,0
strand,1093,0
strand,1094,0
strand,1095,0
strand,1096,0
strand,1097,0
strand,1098,0
strand,1099,0
strand,1100,0
strand,1101,0
strand,1102,0
strand,1103,0
strand,1104,0
strand,1105,0
strand,1106,0
strand,1107,0
strand,1108,0
strand,1109,0
strand,1110,0
strand,1111,0
strand,1112,0
strand,1113,0
strand,1114,0
strand,1115,0
strand,1116,0
strand,1117,0
strand,1118,0
strand,1119,0
strand,1120,0
strand,1121,0
strand,1122,0
strand,1123,0
strand,1124,0
strand,1125,0
strand,1126,0
strand,1127,0
strand,1128,0
strand,1129,0
strand,1130,0
strand,1131,0
strand,1132,0
strand,1133,0
strand,1134,0
strand,1135,0
strand,1136,0
strand,1137,0
strand,1138,0
strand,1139,0
strand,1140,0
strand,1141,0
strand,1142,0
strand,1143,0
strand,1144,0
strand,1145,0
strand,1146,0
strand,1147,0
strand,1148,0
strand,1149,0
strand,1150,0
strand,1151,0
strand,1152,0
strand,1153,0
strand,1154,0
strand,1155,0
strand,1156,0
strand,1157,0
strand,1158,0
strand,1159,0
strand,1160,0
strand,1161,0
strand,1162,0
strand,1163,0
strand,1164,0
strand,1165,0
strand,1166,0
strand,1167,0
strand,1168,0
strand,1169,0
strand,1170,0
strand,1171,0
strand,1172,0
strand,1173,0
strand,1174,0
strand,1175,0
strand,1176,0
strand,1177,0
strand,1178,0
strand,1179,0
strand,1180,0
strand,1181,0
strand,1182,0
strand,1183,0
strand,1184,0
strand,1185,0
strand,1186,0
strand,1187,0
strand,1188,0
strand,1189,0
strand,1190,0
strand,1191,0
strand,1192,0
strand,1193,0
strand,1194,0
strand,1195,0
strand,1196,0
strand,1197,0
strand,1198,0
strand,1199,0
strand,1200,0
strand,1201,0
strand,1202,0
strand,1203,0
strand,1204,0
strand,1205,0
strand,1206,0
strand,1207,0
strand,1208,0
strand,1209,0
strand,1210,0
strand,1211,0
strand,1212,0
strand,1213,0
strand,1214,0
strand,1215,0
strand,1216,0
strand,1217,0
strand,1218,0
strand,1219,0
strand,1220,0
strand,1221,0
strand,1222,0
strand,1223,0
strand,1224,0
strand,1225,0
strand,1226,0
strand,1227,0
strand,1228,0
strand,1229,0
strand,1230,0
strand,1231,0
strand,1232,0
strand,1233,0
strand,1234,0
strand,1235,0
strand,1236,0
strand,1237,0
strand,1238,0
strand,1239,0
strand,1240,0
strand,1241,0
strand,1242,0
strand,1243,0
strand,1244,0
strand,1245,0
strand,1246,0
strand,1247,0
strand,1248,0
strand,1249,0
strand,1250,0
strand,1251,0
strand,1252,0
strand,1253,0
strand,1254,0
strand,1255,0
strand,1256,0
strand,1257,0
strand,1258,0
strand,1259,0
strand,1260,0
strand,1261,0
strand,1262,0
strand,1263,0
strand,1264,0
strand,1265,0
strand,1266,0
strand,1267,0
strand,1268,0
strand,1269,0
strand,1270,0
strand,1271,0
strand,1272,0
strand,1273,0
strand,1274,0
strand,1275,0
strand,1276,0
strand,1277,0
strand,1278,0
strand,1279,0
strand,1280,0
strand,1281,0
strand,1282,0
strand,1283,0
strand,1284,0
strand,1285,0
strand,1286,0
strand,1287,0
strand,1288,0
strand,1289,0
strand,1290,0
strand,1291,0
strand,1292,0
strand,1293,0
strand,1294,0
strand,1295,0
strand,1296,0
strand,1297,0
strand,1298,0
strand,1299,0
strand,1300,0
strand,1301,0
strand,1302,0
strand,1303,0
strand,1304,0
strand,1305,0
strand,1306,0
strand,1307,0
strand,1308,0
strand,1309,0
strand,1310,0
strand,1311,0
strand,1312,0
strand,1313,0
strand,1314,0
strand,1315,0
strand,1316,0
strand,1317,0
strand,1318,0
strand,1319,0
strand,1320,0
strand,1321,0
strand,1322,0
strand,1323,0
strand,1324,0
strand,1325,0
strand,1326,0
strand,1327,0
strand,1328,0
strand,1329,0
strand,1330,0
strand,1331,0
strand,1332,0
strand,1333,0
strand,1334,0
strand,1335,0
strand,1336,0
strand,1337,0
strand,1338,0
strand,1339,0
strand,1340,0
strand,1341,0
strand,1342,0
strand,1343,0
strand,1344,0
strand,1345,0
strand,1346,0
strand,1347,0
strand,1348,0
strand,1349,0
strand,1350,0
strand,1351,0
strand,1352,0
strand,1353,0
strand,1354,0
strand,1355,0
strand,1356,0
strand,1357,0
strand,1358,0
strand,1359,0
strand,1360,0
strand,1361,0
strand,1362,0
strand,1363,0
strand,1364,0
strand,1365,0
strand,1366,0
strand,1367,0
strand,1368,0
strand,1369,0
strand,1370,0
strand,1371,0
strand,1372,0
strand,1373,0
strand,1374,0
strand,1375,0
strand,1376,0
strand,1377,0
strand,1378,0
strand,1379,0
strand,1380,0
strand,1381,0
strand,1382,0
strand,1383,0
strand,1384,0
strand,1385,0
strand,1386,0
strand,1387,0
strand,1388,0
strand,1389,0
strand,1390,0
strand,1391,0
strand,1392,0
strand,1393,0
strand,1394,0
strand,1395,0
strand,1396,0
strand,1397,0
strand,1398,0
strand,1399,0
strand,1400,0
strand,1401,0
strand,1402,0
strand,1403,0
strand,1404,0
strand,1405,0
strand,1406,0
strand,1407,0
strand,1408,0
strand,1409,0
strand,1410,0
strand,1411,0
strand,1412,0
strand,1413,0
strand,1414,0
strand,1415,0
strand,1416,0
strand,1417,0
strand,1418,0
strand,1419,0
strand,1420,0
strand,1421,0
strand,1422,0
strand,1423,0
strand,1424,0
strand,1425,0
strand,1426,0
strand,1427,0
strand,1428,0
strand,1429,0
strand,1430,0
strand,1431,0
strand,1432,0
strand,1433,0
strand,1434,0
strand,1435,0
strand,1436,0
strand,1437,0
strand,1438,0
strand,1439,0
strand,1440,0
strand,1441,0
strand,1442,0
strand,1443,0
strand,1444,0
strand,1445,0
strand,1446,0
strand,1447,0
strand,1448,0
strand,1449,0
strand,1450,0
strand,1451,0
strand,1452,0
strand,1453,0
strand,1454,0
strand,1455,0
strand,1456,0
strand,1457,0
strand,1458,0
strand,1459,0
strand,1460,0
strand,1461,0
strand,1462,0
strand,1463,0
strand,1464,0
strand,1465,0
strand,1466,0
strand,1467,0
strand,1468,0
strand,1469,0
strand,1470,0
strand,1471,0
strand,1472,0
strand,1473,0
strand,1474,0
strand,1475,0
strand,1476,0
strand,1477,0
strand,1478,0
strand,1479,0
strand,1480,0
strand,1481,0
strand,1482,0
strand,1483,0
strand,1484,0
strand,1485,0
strand,1486,0
strand,1487,0
strand,1488,0
strand,1489,0
strand,1490,0
strand,1491,0
strand,1492,0
strand,1493,0
strand,1494,0
strand,1495,0
strand,1496,0
strand,1497,0
strand,1498,0
strand,1499,0
strand,1500,0
strand,1501,0
strand,1502,0
strand,1503,0
strand,1504,0
strand,1505,0
strand,1506,0
strand,1507,0
strand,1508,0
strand,1509,0
strand,1510,0
strand,1511,0
strand,1512,0
strand,1513,0
strand,1514,0
strand,1515,0
strand,1516,0
strand,1517,0
strand,1518,0
strand,1519,0
strand,1520,0
strand,1521,0
strand,1522,0
strand,1523,0
strand,1524,0
strand,1525,0
strand,1526,0
strand,1527,0
strand,1528,0
strand,1529,0
strand,1530,0
strand,1531,0
strand,1532,0
strand,1533,0
strand,1534,0
strand,1535,0
strand,1536,0
strand,1537,0
strand,1538,0
strand,1539,0
strand,1540,0
strand,1541,0
strand,1542,0
strand,1543,0
strand,1544,0
strand,1545,0
strand,1546,0
strand,1547,0
strand,1548,0
strand,1549,0
strand,1550,0
strand,1551,0
strand,1552,0
strand,1553,0
strand,1554,0
strand,1555,0
strand,1556,0
strand,1557,0
strand,1558,0
strand,1559,0
strand,1560,0
strand,1561,0
strand,1562,0
strand,1563,0
strand,1564,0
strand,1565,0
strand,1566,0
strand,1567,0
strand,1568,0
strand,1569,0
strand,1570,0
strand,1571,0
strand,1572,0
strand,1573,0
strand,1574,0
strand,1575,0
strand,1576,0
strand,1577,0
strand,1578,0
strand,1579,0
strand,1580,0
strand,1581,0
strand,1582,0
strand,1583,0
strand,1584,0
strand,1585,0
strand,1586,0
strand,1587,0
strand,1588,0
strand,1589,0
strand,1590,0
strand,1591,0
strand,1592,0
strand,1593,0
strand,1594,0
strand,1595,0
strand,1596,0
strand,1597,0
strand,1598,0
strand,1599,0
strand,1600,0
strand,1601,0
strand,1602,0
strand,1603,0
strand,1604,0
strand,1605,0
strand,1606,0
strand,1607,0
strand,1608,0
strand,1609,0
strand,1610,0
strand,1611,0
strand,1612,0
strand,1613,0
strand,1614,0
strand,1615,0
strand,1616,0
strand,1617,0
strand,1618,0
strand,1619,0
strand,1620,0
strand,1621,0
strand,1622,0
strand,1623,0
strand,1624,0
strand,1625,0
strand,1626,0
strand,1627,0
strand,1628,0
strand,1629,0
strand,1630,0
strand,1631,0
strand,1632,0
strand,1633,0
strand,1634,0
strand,1635,0
strand,1636,0
strand,1637,0
strand,1638,0
strand,1639,0
strand,1640,0
strand,1641,0
strand,1642,0
strand,1643,0
strand,1644,0
strand,1645,0
strand,1646,0
strand,1647,0
strand,1648,0
strand,1649,0
strand,1650,0
strand,1651,0
strand,1652,0
strand,1653,0
strand,1654,0
strand,1655,0
strand,1656,0
strand,1657,0
strand,1658,0
strand,1659,0
strand,1660,0
strand,1661,0
strand,1662,0
strand,1663,0
strand,1664,0
strand,1665,0
strand,1666,0
strand,1667,0
strand,1668,0
strand,1669,0
strand,1670,0
strand,1671,0
strand,1672,0
strand,1673,0
strand,1674,0
strand,1675,0
strand,1676,0
strand,1677,0
strand,1678,0
strand,1679,0
strand,1680,0
strand,1681,0
strand,1682,0
strand,1683,0
strand,1684,0
strand,1685,0
strand,1686,0
strand,1687,0
strand,1688,0
strand,1689,0
strand,1690,0
strand,1691,0
strand,1692,0
strand,1693,0
strand,1694,0
strand,1695,0
strand,1696,0
strand,1697,0
strand,1698,0
strand,1699,0
strand,1700,0
strand,1701,0
strand,1702,0
strand,1703,0
strand,1704,0
strand,1705,0
strand,1706,0
strand,1707,0
strand,1708,0
strand,1709,0
strand,1710,0
strand,1711,0
strand,1712,0
strand,1713,0
strand,1714,0
strand,1715,0
strand,1716,0
strand,1717,0
strand,1718,0
strand,1719,0
strand,1720,0
strand,1721,0
strand,1722,0
strand,1723,0
strand,1724,0
strand,1725,0
strand,1726,0
strand,1727,0
strand,1728,0
strand,1729,0
strand,1730,0
strand,1731,0
strand,1732,0
strand,1733,0
strand,1734,0
strand,1735,0
strand,1736,0
strand,1737,0
strand,1738,0
strand,1739,0
strand,1740,0
strand,1741,0
strand,1742,0
strand,1743,0
strand,1744,0
strand,1745,0
strand,1746,0
strand,1747,0
strand,1748,0
strand,1749,0
strand,1750,0
strand,1751,0
strand,1752,0
strand,1753,0
strand,1754,0
strand,1755,0
strand,1756,0
strand,1757,0
strand,1758,0
strand,1759,0
strand,1760,0
strand,1761,0
strand,1762,0
strand,1763,0
strand,1764,0
strand,1765,0
strand,1766,0
strand,1767,0
strand,1768,0
strand,1769,0
strand,1770,0
strand,1771,0
strand,1772,0
strand,1773,0
strand,1774,0
strand,1775,0
strand,1776,0
strand,1777,0
strand,1778,0
strand,1779,0
strand,1780,0
