filename	read_id	run_id	batch_id	channel	mux	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	strand_score_template	median_template	mad_template	scaling_median_template	scaling_mad_template
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	b80cba94-9105-448b-a931-54b64875e215	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	62	1	22539.091500	1.765750	1412	TRUE	22539.221500	1308	1.635750	713	12.011279	3.093000	70.297333	8.998058	70.297333	8.998058
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	15f4d699-36b1-4ce9-8f4d-a46822b3fb3a	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	88	1	23792.102500	0.964500	771	FALSE	23792.342500	579	0.724500	267	8.777957	2.833638	74.421448	8.248220	74.421448	8.248220
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	bcce8915-960d-4c7c-8887-4fe491ef10e4	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	109	1	31961.827250	4.802750	3842	FALSE	31961.882250	3798	4.747750	872	7.007610	2.386903	68.797661	8.810599	68.797661	8.810599
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	8e70a353-f0ef-49a3-ad83-61f9ebd6f2ae	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	47	1	34297.592750	1.247000	997	TRUE	34297.824000	812	1.015750	372	9.153517	2.834574	78.545555	9.372978	78.545555	9.372978
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	f6618ced-52b8-4c6b-906f-60f0d0aa5a58	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	33	1	30149.978500	0.584250	467	FALSE	30150.044750	414	0.518000	256	8.398215	3.050296	74.046524	8.810599	74.046524	8.810599
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	77b0ff42-d3b1-4768-b0ff-e166a6fe8c67	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	62	1	22447.073250	3.928000	3142	FALSE	22447.280750	2976	3.720500	584	5.857582	2.306779	73.109230	7.310923	73.109230	7.310923
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	78f38f69-c2e0-4b01-9c69-7c06eff716ce	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	99	1	26860.142500	1.332250	1065	FALSE	26860.681250	634	0.793500	318	6.527783	2.824852	67.110519	8.060761	67.110519	8.060761
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	95d3b320-8c21-45a4-9f9d-47394e9a30d7	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	88	1	37332.949250	4.002500	3202	TRUE	37333.466750	2788	3.485000	1072	9.489826	2.746459	78.920471	9.747897	78.920471	9.747897
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	e390cb90-7304-4611-b8d3-ffab54c169fa	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	100	1	22289.377750	2.725000	2180	FALSE	22289.912750	1752	2.190000	1011	8.589478	2.999500	74.046524	8.810599	74.046524	8.810599
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	2474dfda-106c-428e-9b3c-122f27d1a0ff	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	21	1	27043.233000	2.180500	1744	FALSE	27043.743000	1336	1.670500	659	8.412106	2.921451	69.547493	9.185518	69.547493	9.185518
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	3598c192-b897-49e4-aaaf-5de763d4df95	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	100	1	23561.731500	3.509500	2807	TRUE	23561.747750	2794	3.493250	1335	9.859152	2.956178	76.108582	9.747897	76.108582	9.747897
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	77fb7ac7-1e9b-43b1-9424-73783b6599e9	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	47	1	37446.115250	1.125750	900	FALSE	37446.445250	636	0.795750	290	7.615529	2.798775	77.233337	8.810599	77.233337	8.810599
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	d861fbf0-24c5-4dbc-ae16-10e9f488bf3d	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	21	1	35544.696000	0.925250	740	FALSE	35544.899750	577	0.721500	343	8.396379	3.054530	70.297333	8.248220	70.297333	8.248220
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	3b2f6b3f-4a9f-4d5b-bacb-4e14eacbe042	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	35	1	29076.340250	2.261750	1809	FALSE	29076.689000	1530	1.913000	821	6.710040	2.889312	66.173225	8.810599	66.173225	8.810599
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	65903dde-377a-4686-8fa0-830c680ccf7a	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	89	1	33892.466000	1.589750	1271	FALSE	33893.058500	797	0.997250	403	8.838550	2.960700	68.422737	9.185518	68.422737	9.185518
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	a3c0ce16-be60-4f17-9c22-e271f123abac	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	107	1	24841.099500	4.711750	3769	FALSE	24841.127000	3747	4.684250	2097	8.947435	3.068888	68.985115	9.372978	68.985115	9.372978
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	510fc242-d9fe-45e5-abb0-995779cf4e0b	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	100	1	26277.034500	0.906000	724	FALSE	26277.407000	426	0.533500	200	8.954329	2.863682	77.045876	10.122816	77.045876	10.122816
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	19f1d872-b97f-481e-aeda-76a0f83f4528	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	82	1	25933.546000	0.987500	790	TRUE	25933.833500	560	0.700000	201	11.136439	2.707747	74.421448	10.685195	74.421448	10.685195
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	5fff4cda-9209-4f72-a6d5-985245fd4a47	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	35	1	25987.907000	3.223750	2579	TRUE	25988.190750	2352	2.940000	1216	9.677163	3.067291	73.296684	9.747897	73.296684	9.747897
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	d40d6d0e-657a-43a0-baa4-a4ae461b0ff7	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	122	1	34394.060750	0.733000	586	TRUE	34394.144500	519	0.649250	264	10.523942	3.013143	76.858421	9.372978	76.858421	9.372978
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	f524fce5-a860-4893-b7cc-8bba4d8e1875	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	107	1	36546.844500	5.085250	4068	TRUE	36547.349500	3664	4.580250	1902	12.612304	3.073988	67.485443	8.810599	67.485443	8.810599
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	1e1af3b4-e8a8-451a-8ad2-da0b0b505eeb	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	33	1	31489.781500	6.049000	4839	FALSE	31489.824000	4805	6.006500	2617	8.414996	3.050542	75.171280	9.747897	75.171280	9.747897
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	1bc6ee18-b245-4421-9004-fbca6f4d8dde	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	124	1	23249.015500	0.704750	563	TRUE	23249.090500	503	0.629750	285	11.594763	3.090520	70.109879	8.435680	70.109879	8.435680
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	cb7cc7c8-9318-4257-9b70-8bbdb84e506c	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	100	1	28731.197250	1.143750	915	FALSE	28731.553500	630	0.787500	177	6.473125	2.414206	71.609550	5.998706	71.609550	5.998706
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	5fedf278-333c-4dc5-a2ef-5498e07ac582	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	119	1	24582.919500	4.649000	3719	TRUE	24583.279500	3431	4.289000	1846	9.971521	3.079866	68.047821	9.185518	68.047821	9.185518
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	dfdd1ad6-daec-476a-9ef7-b41c6453b6af	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	33	1	37197.316250	1.663750	1331	FALSE	37197.570000	1128	1.410000	578	7.587219	2.903403	66.923065	8.810599	66.923065	8.810599
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	77c4b1cb-fd8d-4699-8fc2-4c6584875a4a	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	107	1	26071.208250	0.811250	649	TRUE	26071.329500	552	0.690000	254	10.111804	2.901389	75.171280	9.560437	75.171280	9.560437
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	dc6acf7b-7fef-4748-9213-8ed3115b7bb1	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	84	1	29305.369250	1.067250	853	TRUE	29305.431750	803	1.004750	465	9.335343	3.082480	82.482208	10.122816	82.482208	10.122816
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	8abf0722-5312-42a6-b8ac-0a2bf7659c74	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	47	1	31062.068500	3.077000	2461	FALSE	31062.314750	2264	2.830750	1147	8.356314	3.009626	77.608253	9.747897	77.608253	9.747897
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	33632203-9ecd-481b-b825-0a85903b73da	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	114	1	25082.967000	1.478250	1182	TRUE	25083.099500	1076	1.345750	658	9.864591	3.140603	67.860359	8.623139	67.860359	8.623139
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	e52ead92-8982-4d75-8881-486e9e9b3206	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	35	1	24425.548500	8.223750	6579	FALSE	24425.596000	6541	8.176250	3586	8.917626	3.090838	67.672897	9.185518	67.672897	9.185518
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	fc2afb47-9ac6-4bac-868c-30562709ec26	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	47	1	30952.454500	6.574500	5259	FALSE	30952.479500	5239	6.549500	2989	7.303080	3.019788	77.045876	9.747897	77.045876	9.747897
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	9ae3f287-e587-4dc6-8c56-19ae438a2bf3	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	84	1	31036.855750	1.435250	1148	TRUE	31037.168250	898	1.122750	418	13.958911	2.973585	87.168694	11.060114	87.168694	11.060114
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	bf2fcce2-8800-4915-a39a-b7c58699c7c3	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	62	1	28028.031750	16.758250	13406	FALSE	28028.240500	13239	16.549500	6697	8.819819	3.019262	76.483498	10.122816	76.483498	10.122816
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	d35a377e-c1b6-4fa4-9683-2407647d9f51	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	100	1	29692.743250	9.121250	7297	FALSE	29693.212000	6922	8.652500	3737	8.782784	3.062559	72.359390	9.747897	72.359390	9.747897
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	0799bdf9-00ed-428c-a6ee-d947f99c21b1	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	82	1	24262.132250	3.711250	2969	TRUE	24262.672250	2537	3.171250	1239	9.135178	2.978958	70.109879	9.747897	70.109879	9.747897
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	991b8adf-2b9d-4fa7-97fe-3fcab83e047e	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	100	1	24989.137500	6.057500	4846	FALSE	24989.157500	4830	6.037500	2372	7.652358	2.872118	71.609550	8.998058	71.609550	8.998058
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	3daa54fd-d1c5-46ab-a937-794e9d7c9133	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	99	1	37022.129000	1.247500	998	FALSE	37022.179000	958	1.197500	465	6.072244	2.795053	59.424679	7.498383	59.424679	7.498383
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	1aab720f-b278-42ba-be51-4e0839df18e9	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	33	1	24377.568250	0.910250	728	TRUE	24377.738250	592	0.740250	322	10.919233	3.053310	68.235283	8.810599	68.235283	8.810599
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	299e2f34-368a-4ea5-a92a-f7d3ef7a9eba	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	35	1	33698.101750	2.258500	1806	FALSE	33698.129250	1784	2.231000	450	4.551063	2.250727	65.048470	2.249515	65.048470	2.249515
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	ed97b411-fedd-4a8a-ae27-4e41a3dd4c5b	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	114	1	26242.651250	1.396750	1117	FALSE	26242.678750	1095	1.369250	609	5.054842	2.803507	74.796364	9.185518	74.796364	9.185518
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	4786c376-6702-4347-b6b3-ac8dde255484	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	107	1	38219.029000	0.782750	626	FALSE	38219.140250	537	0.671500	251	6.815977	2.715778	71.797012	7.685842	71.797012	7.685842
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	f520f687-a1a2-4520-b967-404d2ca9a3d4	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	16	1	22428.888250	2.417000	1933	FALSE	22429.617000	1350	1.688250	810	7.303163	3.054071	81.544907	9.747897	81.544907	9.747897
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	8334df99-89d5-4a1b-a626-6c079df166dc	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	22	1	29356.130250	0.915250	732	FALSE	29356.356500	551	0.689000	293	8.730973	2.986462	67.672897	10.497735	67.672897	10.497735
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	d4590403-6f04-4806-9277-1dc4bc5ece14	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	114	1	30597.697500	0.658500	526	FALSE	30597.725000	504	0.631000	301	6.793614	2.961848	70.109879	10.685195	70.109879	10.685195
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	4b7d1366-60db-45d7-8f74-6acec30c61de	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	35	1	26078.895000	1.181000	944	TRUE	26079.137500	750	0.938500	419	10.103030	3.062186	71.609550	9.372978	71.609550	9.372978
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	15f5cf6e-ec1c-4a63-889e-61274fc8d73e	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	24	1	29647.338250	0.676750	541	TRUE	29647.450750	451	0.564250	235	9.073288	2.969661	65.048470	9.372978	65.048470	9.372978
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	65a82124-b9f4-48f5-a6bb-8643914eb6dc	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	21	1	33115.730500	2.008250	1606	FALSE	33115.730500	1606	2.008250	495	6.029410	2.361376	71.984467	2.436974	71.984467	2.436974
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	51d391f0-2e22-4a46-a68c-eb0ce808b537	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	99	1	37038.548000	2.996500	2397	FALSE	37038.838000	2165	2.706500	1114	5.602619	2.734849	60.174519	7.685842	60.174519	7.685842
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	af80dcf6-d0a0-4e7e-a71d-889e34207b18	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	87	1	27529.957000	0.825250	660	FALSE	27530.170750	489	0.611500	269	8.615182	3.000086	76.858421	9.372978	76.858421	9.372978
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	903f52ed-78a9-430c-bfe1-16027933c391	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	87	1	22358.399750	10.523250	8418	TRUE	22358.604750	8254	10.318250	4267	9.183851	3.046943	73.859062	10.122816	73.859062	10.122816
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	0684791d-72e7-458c-86d2-d184a3a58ca1	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	99	1	28349.324250	5.800250	4640	FALSE	28349.589250	4428	5.535250	1938	5.894938	2.638337	68.985115	7.873302	68.985115	7.873302
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	3e3fb722-44f4-40be-a5d4-78f67ace9009	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	36	1	43044.426000	2.079750	1663	FALSE	43044.694750	1448	1.811000	688	5.444079	2.602817	59.424679	7.123463	59.424679	7.123463
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	da562dcf-4313-42a8-a3f1-9a358e3caba3	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	99	1	36752.758500	10.181750	8145	FALSE	36752.972250	7974	9.968000	3775	7.974014	2.880418	59.987061	8.060761	59.987061	8.060761
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	84d96a66-a3f0-4570-b548-b5542c3b7926	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	100	1	23829.588750	1.432250	1145	TRUE	23829.877500	914	1.143500	413	12.124424	2.899443	74.983826	9.372978	74.983826	9.372978
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	2753b042-fdb2-4a31-93f3-0145d2e32f05	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	84	1	25796.974500	8.771000	7016	FALSE	25797.695750	6439	8.049750	3834	8.382074	3.146844	79.482849	10.310276	79.482849	10.310276
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	21679e81-e971-42c6-9676-83b72d97928f	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	9	1	29635.645250	3.101000	2480	FALSE	29635.729000	2413	3.017250	998	5.463077	2.635198	64.673546	8.435680	64.673546	8.435680
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	c3b625ab-2d19-43cd-b007-d22b30d1d1b0	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	36	1	28549.450000	2.912500	2330	FALSE	28549.696250	2133	2.666250	678	8.933753	2.630650	73.109230	8.623139	73.109230	8.623139
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	997f2054-5418-4c67-b0ad-b0790dbb05e8	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	107	1	30409.311000	1.146750	917	TRUE	30409.578500	703	0.879250	280	11.988500	2.809593	69.734955	8.435680	69.734955	8.435680
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	512b6a1f-ccbe-455e-ad7f-e99cf17226bd	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	82	1	26377.211000	1.695750	1356	FALSE	26377.477250	1143	1.429500	549	7.021141	2.797861	76.108582	10.685195	76.108582	10.685195
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	de21aa39-3b4a-474d-8400-1af46757febb	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	21	1	37587.676250	1.269250	1015	TRUE	37587.676250	1015	1.269250	338	9.108014	2.465236	67.860359	7.498383	67.860359	7.498383
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	77bc39e6-8ab1-4dcd-9977-fe2f4ebc7356	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	107	1	34069.215500	16.741750	13393	FALSE	34069.299250	13326	16.658000	6790	7.897538	2.935940	70.859711	9.372978	70.859711	9.372978
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	e43f29c8-6658-4397-b1a6-8b4ca29af3c3	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	21	1	24329.570750	8.162250	6529	FALSE	24329.778250	6363	7.954750	3485	8.384866	3.053208	71.047173	9.372978	71.047173	9.372978
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	88cb9b7a-0b8a-4e56-b8a0-3054b0c2086c	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	87	1	32031.864000	2.396500	1917	TRUE	32032.990250	1016	1.270250	512	10.572819	2.988651	67.860359	8.810599	67.860359	8.810599
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	8fef3678-03fd-472d-a4d5-7e8a1e56a0e3	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	89	1	29478.967250	3.272500	2618	FALSE	29478.967250	2618	3.272500	1292	7.358239	2.915238	66.173225	8.623139	66.173225	8.623139
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	4285c0d1-671f-4f0d-9d81-ff5420213a88	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	107	1	24666.287750	1.784000	1427	FALSE	24666.287750	1427	1.784000	326	5.032288	2.242694	66.923065	3.374272	66.923065	3.374272
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	0eacb2f5-f8d5-4a79-99ad-6c0ed51f6e2d	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	36	1	41839.952500	5.422750	4338	FALSE	41840.205000	4136	5.170250	2046	8.594389	2.949218	62.798950	7.873302	62.798950	7.873302
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	1e4c12c9-8d0a-425e-9b0f-2e278e584a24	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	84	1	36945.922250	2.496500	1997	FALSE	36945.979750	1951	2.439000	1112	8.018877	3.042558	86.981232	11.247574	86.981232	11.247574
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	d89b850f-6afb-46d9-af21-9c7bc8bc3118	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	21	1	35948.750250	1.235000	988	FALSE	35948.869000	893	1.116250	434	7.745966	2.843905	70.859711	8.435680	70.859711	8.435680
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	d7fc685f-b024-4b43-ba32-357789d6b427	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	47	1	34874.662750	1.626500	1301	FALSE	34875.027750	1009	1.261500	528	7.913565	2.944553	77.420799	9.747897	77.420799	9.747897
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	1981c5de-517c-4964-b379-b9746962e00e	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	88	1	29452.755250	5.170500	4136	TRUE	29453.054000	3897	4.871750	2022	10.583849	3.028412	68.797661	9.372978	68.797661	9.372978
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	fda8ad9b-62b9-479c-805c-3330aa772387	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	119	1	25346.647500	3.387250	2709	FALSE	25346.785000	2599	3.249750	1380	6.808139	2.939142	69.547493	8.810599	69.547493	8.810599
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	5088bbcb-3510-4ef2-98e0-12e68ddb35d9	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	9	1	28271.466000	1.214250	971	FALSE	28271.522250	926	1.158000	471	8.778152	2.958308	74.046524	9.560437	74.046524	9.560437
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	73dd029e-0ef9-4bd0-9a04-673f2c42a545	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	47	1	26774.611750	2.709000	2167	FALSE	26774.746750	2059	2.574000	1128	8.888171	3.078719	71.234634	9.372978	71.234634	9.372978
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	5117fcb6-ada1-4cf2-bfbd-f9324d190646	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	83	1	32802.166500	0.967250	773	FALSE	32802.174000	767	0.959750	195	6.536075	2.384825	68.985115	8.435680	68.985115	8.435680
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	fb2fb136-f097-4396-b677-e2a264486b8d	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	87	1	36969.276000	2.591500	2073	FALSE	36969.381000	1989	2.486500	1005	7.987094	2.870321	65.798302	8.810599	65.798302	8.810599
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	f2b17469-88b8-4068-babc-3cee2f408024	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	22	1	31944.468250	1.048500	838	TRUE	31944.833250	546	0.683500	285	10.275438	3.014323	65.048470	7.873302	65.048470	7.873302
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	c9a8fee2-7db9-411b-a08b-53e8d42f2d58	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	24	1	25779.889500	2.305000	1844	FALSE	25780.708250	1189	1.486250	660	6.576093	2.939045	63.736248	8.435680	63.736248	8.435680
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	d35b6efc-b8a1-4a5b-b2d8-e7960d14ad01	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	21	1	32866.620000	5.588750	4471	FALSE	32866.765000	4355	5.443750	2458	8.170012	3.068479	67.485443	8.810599	67.485443	8.810599
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	08ab1504-1daa-4b59-8133-ffec9c7c3a84	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	87	1	22263.308000	1.698000	1358	FALSE	22263.480500	1220	1.525500	635	8.359082	2.938216	74.421448	9.747897	74.421448	9.747897
AJF976_94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b_1.fast5	9b648d10-fde4-4d42-9523-b2e714871d7d	94dd8d03aa43bb3ac59d61d6b73a0ac5e939526b	0	89	1	22971.513750	3.302750	2642	FALSE	22972.048750	2214	2.767750	1210	8.042871	3.057949	68.797661	8.623139	68.797661	8.623139
